WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Basic Reason for IGCC,SPOC,IGCC,ORDERS,inc_%
23,Kolkata,2969,Imported Blueberry (From Peru),Overripe,DP,1,111,0.009
23,Hyderabad,6755,Alphonso Mini Gems Mango (Hapus),External Damage/Bruises,Pod,2,22,0.0909
23,Hyderabad,6755,Alphonso Mini Gems Mango (Hapus),Customer perception / Wrong claim,CX,1,22,0.0455
23,Guntur,1068,Sweet Corn,Shrivelled / Dry,WH,1,192,0.0052
23,Guntur,1068,Sweet Corn,External Damage/Bruises,Pod,2,192,0.0104
23,Bhopal,11581,Papaya,External Damage/Bruises,Pod,1,43,0.0233
23,Bhopal,11581,Papaya,Raw,DP,1,43,0.0233
23,Bhopal,11581,Papaya,Underweight (packing issue),WH,1,43,0.0233
23,Pune,8997,Raw Mango (Sliced),Internal Rotten,Sourcing,1,35,0.0286
23,Coimbatore,1284,Indian Tomato,External Damage/Bruises,Pod,6,3234,0.0019
23,Coimbatore,1284,Indian Tomato,Raw,DP,3,3234,0.0009
23,Coimbatore,1284,Indian Tomato,Customer perception / Wrong claim,CX,3,3234,0.0009
23,Coimbatore,1284,Indian Tomato,<NA>,,1,3234,0.0003
23,Ahmedabad,45306,Daily Pomegranate,Internal Rotten,Sourcing,4,206,0.0194
23,Ahmedabad,45306,Daily Pomegranate,External Damage/Bruises,Pod,1,206,0.0049
23,Ahmedabad,45306,Daily Pomegranate,Customer perception / Wrong claim,CX,1,206,0.0049
23,Karimnagar,1284,Indian Tomato,Customer perception / Wrong claim,CX,2,322,0.0062
23,Karimnagar,1284,Indian Tomato,External Damage/Bruises,Pod,3,322,0.0093
23,Mumbai,1083,Green Kiwi,Customer perception / Wrong claim,CX,1,674,0.0015
23,Mumbai,1083,Green Kiwi,External Damage/Bruises,Pod,7,674,0.0104
23,Mumbai,1083,Green Kiwi,Raw,DP,2,674,0.003
23,Mumbai,1083,Green Kiwi,Taste / water content,Sourcing,2,674,0.003
23,Chennai,99610,Baby Cabbage,External Damage/Bruises,Pod,24,3823,0.0063
23,Chennai,99610,Baby Cabbage,Underweight (packing issue),WH,2,3823,0.0005
23,Chennai,99610,Baby Cabbage,Customer perception / Wrong claim,CX,10,3823,0.0026
23,Guntur,3505,Banganapalli / Safeda Mango,External Damage/Bruises,Pod,1,72,0.0139
23,Guntur,3505,Banganapalli / Safeda Mango,Raw,DP,2,72,0.0278
23,Mumbai,96341,Pluckk Cold Pressed Extracted Sugarcane Juice (No Preservatives),External Damage/Bruises,Pod,1,28,0.0357
23,Mumbai,96341,Pluckk Cold Pressed Extracted Sugarcane Juice (No Preservatives),Underweight (packing issue),WH,1,28,0.0357
23,Surat,9498,White Shevanti Flowers,Shrivelled / Dry,WH,2,1,2
23,Vijayawada,38914,Baby Bottle Gourd,Internal Rotten,Sourcing,1,505,0.002
23,Vijayawada,38914,Baby Bottle Gourd,Customer perception / Wrong claim,CX,1,505,0.002
23,Vijayawada,38914,Baby Bottle Gourd,External Damage/Bruises,Pod,2,505,0.004
23,Noida,6890,Indian Cherry,External Damage/Bruises,Pod,1,77,0.013
23,Noida,6890,Indian Cherry,Underweight (packing issue),WH,1,77,0.013
23,Bhubaneswar,17077,Malihabad Dasheri Mango,External Damage/Bruises,Pod,1,53,0.0189
23,Bhubaneswar,17077,Malihabad Dasheri Mango,Raw,DP,1,53,0.0189
23,Bhubaneswar,1025,Broccoli,External Damage/Bruises,Pod,5,244,0.0205
23,Indore,3505,Banganapalli / Safeda Mango,Customer perception / Wrong claim,CX,1,136,0.0074
23,Indore,3505,Banganapalli / Safeda Mango,External Damage/Bruises,Pod,3,136,0.0221
23,Indore,3505,Banganapalli / Safeda Mango,Raw,DP,1,136,0.0074
23,Salem,1025,Broccoli,External Damage/Bruises,Pod,1,351,0.0028
23,Salem,1025,Broccoli,External Rotten/ Fungal,Pod,4,351,0.0114
23,Siliguri,1284,Indian Tomato,Customer perception / Wrong claim,CX,2,154,0.013
23,Siliguri,1284,Indian Tomato,External Damage/Bruises,Pod,1,154,0.0065
23,Alappuzha,1108,Potato,External Damage/Bruises,Pod,1,350,0.0029
23,Patna,17062,Mango Lalbagh Sindhura,External Damage/Bruises,Pod,2,17,0.1176
23,Patna,17062,Mango Lalbagh Sindhura,Customer perception / Wrong claim,CX,3,17,0.1765
23,Ambala,1013,Beetroot,Shrivelled / Dry,WH,1,43,0.0233
23,Faridabad,1133,Green Zucchini,External Damage/Bruises,Pod,2,22,0.0909
23,Trichy,1108,Potato,Customer perception / Wrong claim,CX,1,660,0.0015
23,Vapi,20422,Daily Apple,Taste / water content,Sourcing,1,80,0.0125
23,Amritsar,1296,Tender Coconut,External Damage/Bruises,Pod,4,122,0.0328
23,Guwahati,8689,Hybrid Tomato,Raw,DP,1,510,0.002
23,Guwahati,8689,Hybrid Tomato,External Damage/Bruises,Pod,3,510,0.0059
23,Guwahati,8689,Hybrid Tomato,Customer perception / Wrong claim,CX,5,510,0.0098
23,Amritsar,3505,Banganapalli / Safeda Mango,External Damage/Bruises,Pod,1,14,0.0714
23,Ambala,17062,Mango Lalbagh Sindhura,External Damage/Bruises,Pod,1,2,0.5
23,Jodhpur,18879,Kesar Mango (Maharashtra),External Damage/Bruises,Pod,2,29,0.069
23,Mysore,2116,Onion,External Damage/Bruises,Pod,2,1803,0.0011
23,Mysore,2116,Onion,Customer perception / Wrong claim,CX,2,1803,0.0011
23,Mysore,2116,Onion,External Rotten/ Fungal,Pod,2,1803,0.0011
23,Bhubaneswar,99610,Baby Cabbage,External Damage/Bruises,Pod,2,557,0.0036
23,Thiruvananthapuram,17041,Premium Alphonso Mango (Hapus),Customer perception / Wrong claim,CX,1,77,0.013
23,Hubli,1296,Tender Coconut,External Damage/Bruises,Pod,2,75,0.0267
23,Hubli,1296,Tender Coconut,Taste / water content,Sourcing,2,75,0.0267
23,Kanchipuram,3384,Diced Muskmelon,External Damage/Bruises,Pod,1,8,0.125
23,Delhi,6760,Langra Mango (Malda),Underweight (packing issue),WH,1,99,0.0101
23,Delhi,6760,Langra Mango (Malda),External Damage/Bruises,Pod,6,99,0.0606
23,Delhi,6760,Langra Mango (Malda),Customer perception / Wrong claim,CX,3,99,0.0303
23,Delhi,6760,Langra Mango (Malda),Raw,DP,3,99,0.0303
23,Delhi,1068,Sweet Corn,Shrivelled / Dry,WH,2,257,0.0078
23,Delhi,1068,Sweet Corn,Customer perception / Wrong claim,CX,1,257,0.0039
23,Delhi,1068,Sweet Corn,External Damage/Bruises,Pod,2,257,0.0078
23,Ajmer,1108,Potato,Customer perception / Wrong claim,CX,1,189,0.0053
23,Bhopal,1074,Garlic,External Damage/Bruises,Pod,2,122,0.0164
23,Bangalore,12680,Mangosteen,External Rotten/ Fungal,Pod,2,2494,0.0008
23,Bangalore,12680,Mangosteen,Incorrect size (sourcing issue),DP,1,2494,0.0004
23,Bangalore,12680,Mangosteen,External Damage/Bruises,Pod,6,2494,0.0024
23,Bangalore,12680,Mangosteen,Customer perception / Wrong claim,CX,15,2494,0.006
23,Bangalore,12680,Mangosteen,Taste / water content,Sourcing,2,2494,0.0008
23,Bangalore,12680,Mangosteen,Internal Rotten,Sourcing,75,2494,0.0301
23,Kochi,1284,Indian Tomato,Raw,DP,1,8892,0.0001
23,Kochi,1284,Indian Tomato,Damage in transit,Pod,1,8892,0.0001
23,Kochi,1284,Indian Tomato,External Damage/Bruises,Pod,8,8892,0.0009
23,Kochi,1284,Indian Tomato,Internal Rotten,Sourcing,1,8892,0.0001
23,Kochi,1284,Indian Tomato,Customer perception / Wrong claim,CX,4,8892,0.0005
23,Noida,3060,Premium Kinnaur Apple,External Damage/Bruises,Pod,1,16,0.0625
23,Mangaluru,49620,Peach,External Damage/Bruises,Pod,4,1,4
23,Chandigarh,11565,Baby Banana,Overripe,DP,1,745,0.0013
23,Chandigarh,11565,Baby Banana,Customer perception / Wrong claim,CX,5,745,0.0067
23,Chandigarh,11565,Baby Banana,Raw,DP,3,745,0.004
23,Chandigarh,11565,Baby Banana,External Damage/Bruises,Pod,3,745,0.004
23,Raipur,2610,French Beans,External Damage/Bruises,Pod,2,47,0.0426
23,Guwahati,1294,Gooseberry,Customer perception / Wrong claim,CX,1,30,0.0333
23,Guwahati,1294,Gooseberry,External Damage/Bruises,Pod,1,30,0.0333
23,Bangalore,17063,Pedda Rasalu Mango,Overripe,DP,2,300,0.0067
23,Bangalore,17063,Pedda Rasalu Mango,External Rotten/ Fungal,Pod,1,300,0.0033
23,Bangalore,17063,Pedda Rasalu Mango,Customer perception / Wrong claim,CX,6,300,0.02
23,Bangalore,17063,Pedda Rasalu Mango,External Damage/Bruises,Pod,13,300,0.0433
23,Bangalore,17063,Pedda Rasalu Mango,Internal Rotten,Sourcing,3,300,0.01
23,Bangalore,17063,Pedda Rasalu Mango,Raw,DP,3,300,0.01
23,Patiala,3796,Lemon,Customer perception / Wrong claim,CX,1,187,0.0053
23,Mysore,1025,Broccoli,Customer perception / Wrong claim,CX,1,329,0.003
23,Mysore,1025,Broccoli,External Rotten/ Fungal,Pod,6,329,0.0182
23,Mysore,1025,Broccoli,External Damage/Bruises,Pod,5,329,0.0152
23,Varanasi,8687,Pointed Gourd,Underweight (packing issue),WH,1,97,0.0103
23,Varanasi,8687,Pointed Gourd,Customer perception / Wrong claim,CX,1,97,0.0103
23,Pune,1131,Kiran Watermelon,Customer perception / Wrong claim,CX,8,2821,0.0028
23,Pune,1131,Kiran Watermelon,Taste / water content,Sourcing,1,2821,0.0004
23,Pune,1131,Kiran Watermelon,Raw,DP,5,2821,0.0018
23,Pune,1131,Kiran Watermelon,Internal Rotten,Sourcing,25,2821,0.0089
23,Pune,1131,Kiran Watermelon,Underweight (packing issue),WH,4,2821,0.0014
23,Pune,1131,Kiran Watermelon,External Damage/Bruises,Pod,17,2821,0.006
23,Mumbai,9498,White Shevanti Flowers,Underweight (packing issue),WH,1,451,0.0022
23,Mumbai,9498,White Shevanti Flowers,Customer perception / Wrong claim,CX,1,451,0.0022
23,Mumbai,1131,Kiran Watermelon,External Rotten/ Fungal,Pod,1,5129,0.0002
23,Mumbai,1131,Kiran Watermelon,Taste / water content,Sourcing,4,5129,0.0008
23,Mumbai,1131,Kiran Watermelon,External Damage/Bruises,Pod,32,5129,0.0062
23,Mumbai,1131,Kiran Watermelon,Raw,DP,8,5129,0.0016
23,Mumbai,1131,Kiran Watermelon,Underweight (packing issue),WH,5,5129,0.001
23,Mumbai,1131,Kiran Watermelon,Internal Rotten,Sourcing,24,5129,0.0047
23,Mumbai,1131,Kiran Watermelon,Damage in transit,Pod,2,5129,0.0004
23,Mumbai,1131,Kiran Watermelon,<NA>,,1,5129,0.0002
23,Mumbai,1131,Kiran Watermelon,Customer perception / Wrong claim,CX,15,5129,0.0029
23,Kolkata,8688,Daily Juice Sweet Lime,Shrivelled / Dry,WH,1,563,0.0018
23,Kolkata,8688,Daily Juice Sweet Lime,Raw,DP,2,563,0.0036
23,Kolkata,8688,Daily Juice Sweet Lime,External Damage/Bruises,Pod,1,563,0.0018
23,Kolkata,8688,Daily Juice Sweet Lime,Internal Rotten,Sourcing,1,563,0.0018
23,Indore,8689,Hybrid Tomato,Customer perception / Wrong claim,CX,4,1786,0.0022
23,Indore,8689,Hybrid Tomato,Internal Rotten,Sourcing,1,1786,0.0006
23,Indore,8689,Hybrid Tomato,External Damage/Bruises,Pod,4,1786,0.0022
23,Udaipur,1096,Muskmelon,External Damage/Bruises,Pod,6,327,0.0183
23,Udaipur,1096,Muskmelon,Customer perception / Wrong claim,CX,2,327,0.0061
23,Faridabad,38914,Baby Bottle Gourd,Customer perception / Wrong claim,CX,1,113,0.0089
23,Faridabad,38914,Baby Bottle Gourd,External Damage/Bruises,Pod,1,113,0.0089
23,Nagpur,11565,Baby Banana,External Damage/Bruises,Pod,2,440,0.0045
23,Vijayawada,17072,Mango Mallika,Customer perception / Wrong claim,CX,1,22,0.0455
23,Vijayawada,17072,Mango Mallika,External Damage/Bruises,Pod,2,22,0.0909
23,Raipur,4563,Bitter Gourd,Customer perception / Wrong claim,CX,2,51,0.0392
23,Raipur,4563,Bitter Gourd,Overripe,DP,1,51,0.0196
23,Hyderabad,15352,Local Beans (Averekai),External Damage/Bruises,Pod,2,1977,0.001
23,Hyderabad,15352,Local Beans (Averekai),External Rotten/ Fungal,Pod,1,1977,0.0005
23,Hyderabad,15352,Local Beans (Averekai),Customer perception / Wrong claim,CX,7,1977,0.0035
23,Vapi,45306,Daily Pomegranate,Internal Rotten,Sourcing,1,43,0.0233
23,Tirupati,1016,Bottle Gourd,External Damage/Bruises,Pod,1,48,0.0208
23,Tirupati,1016,Bottle Gourd,Underweight (packing issue),WH,1,48,0.0208
23,Ludhiana,3505,Banganapalli / Safeda Mango,External Damage/Bruises,Pod,1,33,0.0303
23,Hubli,17042,Alphonso Mango (Hapus),External Damage/Bruises,Pod,1,10,0.1
23,Rajahmundry,1074,Garlic,Customer perception / Wrong claim,CX,1,180,0.0056
23,Rajahmundry,1074,Garlic,Underweight (packing issue),WH,1,180,0.0056
23,Vadodara,5005,Sweet Beauty Red Pear,External Damage/Bruises,Pod,1,11,0.0909
23,Pune,7433,Imported Avocado - Tanzania,Raw,DP,2,2051,0.001
23,Pune,7433,Imported Avocado - Tanzania,Internal Rotten,Sourcing,9,2051,0.0044
23,Pune,7433,Imported Avocado - Tanzania,External Damage/Bruises,Pod,4,2051,0.002
23,Pune,7433,Imported Avocado - Tanzania,Overripe,DP,2,2051,0.001
23,Pune,7433,Imported Avocado - Tanzania,Customer perception / Wrong claim,CX,5,2051,0.0024
23,Gurgaon,49620,Peach,Raw,DP,1,482,0.0021
23,Gurgaon,49620,Peach,Customer perception / Wrong claim,CX,1,482,0.0021
23,Gurgaon,49620,Peach,External Damage/Bruises,Pod,10,482,0.0207
23,Guntur,11565,Baby Banana,External Damage/Bruises,Pod,2,377,0.0053
23,Chennai,17072,Mango Mallika,External Damage/Bruises,Pod,5,257,0.0195
23,Chennai,17072,Mango Mallika,Raw,DP,4,257,0.0156
23,Chennai,17072,Mango Mallika,Customer perception / Wrong claim,CX,3,257,0.0117
23,Raipur,1131,Kiran Watermelon,Internal Rotten,Sourcing,1,180,0.0056
23,Raipur,1131,Kiran Watermelon,External Damage/Bruises,Pod,6,180,0.0333
23,Raipur,1131,Kiran Watermelon,Raw,DP,1,180,0.0056
23,Raipur,1131,Kiran Watermelon,Customer perception / Wrong claim,CX,1,180,0.0056
23,Madurai,1095,Button Mushroom,Customer perception / Wrong claim,CX,1,1011,0.001
23,Madurai,1095,Button Mushroom,Underweight (packing issue),WH,2,1011,0.002
23,Madurai,1095,Button Mushroom,External Rotten/ Fungal,Pod,1,1011,0.001
23,Madurai,1095,Button Mushroom,External Damage/Bruises,Pod,2,1011,0.002
23,Chandigarh,3387,Coconut Chunks,Underweight (packing issue),WH,1,24,0.0417
23,Jaipur,1113,Ridge Gourd,Internal Rotten,Sourcing,1,205,0.0049
23,Jaipur,1113,Ridge Gourd,External Damage/Bruises,Pod,2,205,0.0098
23,Jaipur,1113,Ridge Gourd,Customer perception / Wrong claim,CX,3,205,0.0146
23,Jaipur,1137,Yellow Zucchini,Internal Rotten,Sourcing,1,35,0.0286
23,Mumbai,70697,Baby Ash Gourd,External Damage/Bruises,Pod,1,168,0.006
23,Coimbatore,9497,Yellow Shevanti Flowers,External Damage/Bruises,Pod,3,82,0.0366
23,Coimbatore,9497,Yellow Shevanti Flowers,Customer perception / Wrong claim,CX,1,82,0.0122
23,Kanchipuram,1007,Yelakki Banana,Customer perception / Wrong claim,CX,3,147,0.0204
23,Kanchipuram,1007,Yelakki Banana,External Damage/Bruises,Pod,2,147,0.0136
23,Chandigarh,3508,Kiran Watermelon,Underweight (packing issue),WH,4,254,0.0157
23,Chandigarh,3508,Kiran Watermelon,External Damage/Bruises,Pod,6,254,0.0236
23,Chandigarh,3508,Kiran Watermelon,Customer perception / Wrong claim,CX,1,254,0.0039
23,Chandigarh,3508,Kiran Watermelon,Internal Rotten,Sourcing,8,254,0.0315
23,Chandigarh,3508,Kiran Watermelon,Incorrect size (sourcing issue),DP,2,254,0.0079
23,Kollam,17050,Mango South Alphonso (Karnataka Badami),External Damage/Bruises,Pod,4,126,0.0317
23,Kollam,17050,Mango South Alphonso (Karnataka Badami),External Rotten/ Fungal,Pod,1,126,0.0079
23,Gurgaon,7467,Striped Watermelon (Namdhari),Internal Rotten,Sourcing,4,44,0.0909
23,Chandigarh,1005,Robusta Banana,Raw,DP,6,879,0.0068
23,Chandigarh,1005,Robusta Banana,Customer perception / Wrong claim,CX,6,879,0.0068
23,Chandigarh,1005,Robusta Banana,External Damage/Bruises,Pod,18,879,0.0205
23,Mumbai,1068,Sweet Corn,Shrivelled / Dry,WH,2,1760,0.0011
23,Mumbai,1068,Sweet Corn,External Damage/Bruises,Pod,3,1760,0.0017
23,Mumbai,754581,Pluckk Cold Pressed Extracted Chilli Guava Juice (No Preservatives),Taste / water content,Sourcing,2,79,0.0253
23,Pondicherry,9498,White Shevanti Flowers,Customer perception / Wrong claim,CX,2,23,0.087
23,Tirunelveli,3796,Lemon,External Rotten/ Fungal,Pod,1,415,0.0024
23,Tirunelveli,3796,Lemon,Customer perception / Wrong claim,CX,1,415,0.0024
23,Bangalore,6891,Ice Apple,Internal Rotten,Sourcing,13,2484,0.0052
23,Bangalore,6891,Ice Apple,Customer perception / Wrong claim,CX,15,2484,0.006
23,Bangalore,6891,Ice Apple,External Rotten/ Fungal,Pod,3,2484,0.0012
23,Bangalore,6891,Ice Apple,Taste / water content,Sourcing,5,2484,0.002
23,Bangalore,6891,Ice Apple,Underweight (packing issue),WH,2,2484,0.0008
23,Bangalore,6891,Ice Apple,External Damage/Bruises,Pod,42,2484,0.0169
23,Thanjavur,5802,Betel Leaf and Nut,External Damage/Bruises,Pod,1,7,0.1429
23,Mathura,1026,Cabbage,Underweight (packing issue),WH,1,27,0.037
23,Mathura,1026,Cabbage,Customer perception / Wrong claim,CX,1,27,0.037
23,Vijayawada,9498,White Shevanti Flowers,Shrivelled / Dry,WH,2,33,0.0606
23,Gorakhpur,2116,Onion,Customer perception / Wrong claim,CX,1,597,0.0017
23,Pune,3857,Raw Mango (Cut),Customer perception / Wrong claim,CX,1,69,0.0145
23,Pune,3857,Raw Mango (Cut),Internal Rotten,Sourcing,1,69,0.0145
23,Pune,3857,Raw Mango (Cut),External Damage/Bruises,Pod,1,69,0.0145
23,Palakkad,1025,Broccoli,External Rotten/ Fungal,Pod,1,41,0.0244
23,Chennai,1056,Madras Cucumber,External Damage/Bruises,Pod,2,390,0.0051
23,Chennai,1056,Madras Cucumber,Customer perception / Wrong claim,CX,2,390,0.0051
23,Vellore,1016,Bottle Gourd,Customer perception / Wrong claim,CX,1,60,0.0167
23,Hyderabad,3943,Sambar Onion,External Damage/Bruises,Pod,5,447,0.0112
23,Hyderabad,3943,Sambar Onion,Customer perception / Wrong claim,CX,2,447,0.0045
23,Noida 1,99610,Baby Cabbage,External Rotten/ Fungal,Pod,1,760,0.0013
23,Noida 1,99610,Baby Cabbage,Underweight (packing issue),WH,1,760,0.0013
23,Noida 1,99610,Baby Cabbage,External Damage/Bruises,Pod,2,760,0.0026
23,Noida 1,99610,Baby Cabbage,Internal Rotten,Sourcing,2,760,0.0026
23,Noida 1,99610,Baby Cabbage,Incorrect size (sourcing issue),DP,1,760,0.0013
23,Noida 1,99610,Baby Cabbage,Customer perception / Wrong claim,CX,1,760,0.0013
23,Vadodara,20422,Daily Apple,Customer perception / Wrong claim,CX,1,71,0.0141
23,Jaipur,20422,Daily Apple,Customer perception / Wrong claim,CX,2,114,0.0175
23,Jaipur,20422,Daily Apple,External Damage/Bruises,Pod,2,114,0.0175
23,Bangalore,17050,Mango South Alphonso (Karnataka Badami),Customer perception / Wrong claim,CX,13,4563,0.0028
23,Bangalore,17050,Mango South Alphonso (Karnataka Badami),Raw,DP,17,4563,0.0037
23,Bangalore,17050,Mango South Alphonso (Karnataka Badami),Overripe,DP,1,4563,0.0002
23,Bangalore,17050,Mango South Alphonso (Karnataka Badami),Taste / water content,Sourcing,4,4563,0.0009
23,Bangalore,17050,Mango South Alphonso (Karnataka Badami),External Damage/Bruises,Pod,42,4563,0.0092
23,Bangalore,17050,Mango South Alphonso (Karnataka Badami),Underweight (packing issue),WH,2,4563,0.0004
23,Bangalore,17050,Mango South Alphonso (Karnataka Badami),External Rotten/ Fungal,Pod,25,4563,0.0055
23,Bangalore,17050,Mango South Alphonso (Karnataka Badami),Internal Rotten,Sourcing,53,4563,0.0116
23,Rajahmundry,17052,Mango Lalbagh Sindhura,External Damage/Bruises,Pod,1,35,0.0286
23,Guwahati,49620,Peach,External Damage/Bruises,Pod,4,13,0.3077
23,Guwahati,49620,Peach,Internal Rotten,Sourcing,1,13,0.0769
23,Guwahati,49620,Peach,Customer perception / Wrong claim,CX,1,13,0.0769
23,Bangalore,1106,Pomegranate,External Damage/Bruises,Pod,1,399,0.0025
23,Bangalore,1106,Pomegranate,Internal Rotten,Sourcing,4,399,0.01
23,Delhi,1079,Imported Red Globe Grapes,External Rotten/ Fungal,Pod,1,109,0.0092
23,Thiruvananthapuram,1108,Potato,External Rotten/ Fungal,Pod,1,2019,0.0005
23,Thiruvananthapuram,1108,Potato,Underweight (packing issue),WH,1,2019,0.0005
23,Thiruvananthapuram,1108,Potato,External Damage/Bruises,Pod,3,2019,0.0015
23,Kozhikode,3380,Peeled Pomegranate,Taste / water content,Sourcing,1,65,0.0154
23,Kozhikode,3380,Peeled Pomegranate,Customer perception / Wrong claim,CX,1,65,0.0154
23,Noida,4601,Ooty Carrot (Carrot),Shrivelled / Dry,WH,1,858,0.0012
23,Noida,4601,Ooty Carrot (Carrot),External Damage/Bruises,Pod,9,858,0.0105
23,Noida,4601,Ooty Carrot (Carrot),External Rotten/ Fungal,Pod,8,858,0.0093
23,Noida,4601,Ooty Carrot (Carrot),Customer perception / Wrong claim,CX,3,858,0.0035
23,Vadodara,8688,Daily Juice Sweet Lime,Raw,DP,1,36,0.0278
23,Gorakhpur,4597,Coccinia,Internal Rotten,Sourcing,1,22,0.0455
23,Gorakhpur,4597,Coccinia,Underweight (packing issue),WH,1,22,0.0455
23,Surat,9418,Indian Snacky Apple,Customer perception / Wrong claim,CX,1,18,0.0556
23,Dehradun,17011,Red Delicious Apple,Internal Rotten,Sourcing,1,51,0.0196
23,Dehradun,17011,Red Delicious Apple,External Damage/Bruises,Pod,1,51,0.0196
23,Mumbai,1133,Green Zucchini,External Damage/Bruises,Pod,5,1072,0.0047
23,Kolkata,1294,Gooseberry,External Damage/Bruises,Pod,1,718,0.0014
23,Kolkata,1294,Gooseberry,Underweight (packing issue),WH,1,718,0.0014
23,Kolkata,1294,Gooseberry,Customer perception / Wrong claim,CX,1,718,0.0014
23,Nashik,2610,French Beans,Shrivelled / Dry,WH,1,121,0.0083
23,Coimbatore,99610,Baby Cabbage,Customer perception / Wrong claim,CX,1,509,0.002
23,Coimbatore,99610,Baby Cabbage,Underweight (packing issue),WH,1,509,0.002
23,Coimbatore,99610,Baby Cabbage,External Damage/Bruises,Pod,7,509,0.0138
23,Jaipur,4133,Jamun,External Damage/Bruises,Pod,1,57,0.0175
23,Kurnool,1131,Kiran Watermelon,Customer perception / Wrong claim,CX,2,183,0.0109
23,Kurnool,1131,Kiran Watermelon,Internal Rotten,Sourcing,3,183,0.0164
23,Hyderabad,6758,Mallika Mango,Internal Rotten,Sourcing,1,349,0.0029
23,Hyderabad,6758,Mallika Mango,Raw,DP,1,349,0.0029
23,Hyderabad,6758,Mallika Mango,Overripe,DP,1,349,0.0029
23,Hyderabad,6758,Mallika Mango,Customer perception / Wrong claim,CX,4,349,0.0115
23,Hyderabad,6758,Mallika Mango,External Damage/Bruises,Pod,5,349,0.0143
23,Ahmedabad,1069,Garlic Peeled,Internal Rotten,Sourcing,4,378,0.0106
23,Ahmedabad,1069,Garlic Peeled,External Rotten/ Fungal,Pod,1,378,0.0026
23,Ahmedabad,1069,Garlic Peeled,External Damage/Bruises,Pod,4,378,0.0106
23,Tumakuru,2116,Onion,Underweight (packing issue),WH,1,659,0.0015
23,Tumakuru,2116,Onion,External Damage/Bruises,Pod,1,659,0.0015
23,Chennai,7433,Imported Avocado - Tanzania,Overripe,DP,4,1759,0.0023
23,Chennai,7433,Imported Avocado - Tanzania,Internal Rotten,Sourcing,2,1759,0.0011
23,Chennai,7433,Imported Avocado - Tanzania,Raw,DP,5,1759,0.0028
23,Hyderabad,11559,Baby Green Kiwi,Raw,DP,1,68,0.0147
23,Hyderabad,11559,Baby Green Kiwi,Overripe,DP,1,68,0.0147
23,Hyderabad,1103,Pineapple,Raw,DP,6,271,0.0221
23,Hyderabad,1103,Pineapple,Internal Rotten,Sourcing,3,271,0.0111
23,Hyderabad,1103,Pineapple,External Damage/Bruises,Pod,2,271,0.0074
23,Hyderabad,1103,Pineapple,Underweight (packing issue),WH,1,271,0.0037
23,Hyderabad,1103,Pineapple,Customer perception / Wrong claim,CX,4,271,0.0148
