Unique ID,WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Total IGCC,Unique Order Numbers,Reason Summary
16-Bangalore-1025,16,Bangalore,1025,Broccoli,122,11684,"External Rotten/ Fungal (58.00), External Damage/Bruises (29.00), Customer perception / Wrong claim (22.00), Incorrect size (sourcing issue) (6.00), Underweight (packing issue) (5.00), Internal Rotten (2.00)"
16-Pune-3967,16,Pune,3967,Purple Bharta Brinjal,14,3144,"External Damage/Bruises (7.00), Customer perception / Wrong claim (4.00), Shrivelled / Dry (2.00), Underweight (packing issue) (1.00)"
16-Mangaluru-1102,16,Mangaluru,1102,Packham Pear - South Africa,1,5,Customer perception / Wrong claim (1.00)
16-Tumakuru-1068,16,Tumakuru,1068,Sweet Corn,1,121,External Damage/Bruises (1.00)
16-Pondicherry-18885,16,Pondicherry,18885,Imported Jumbo Blueberry (From Peru),2,4,"Overripe (1.00), External Damage/Bruises (1.00)"
16-Bangalore-1037,16,Bangalore,1037,Cauliflower,149,16176,"External Damage/Bruises (94.00), Customer perception / Wrong claim (24.00), External Rotten/ Fungal (17.00), Internal Rotten (11.00), Incorrect size (sourcing issue) (2.00), Underweight (packing issue) (1.00)"
16-Allahabad-1296,16,Allahabad,1296,Tender Coconut,5,433,External Damage/Bruises (5.00)
16-Shivamogga-1113,16,Shivamogga,1113,Ridge Gourd,1,29,External Damage/Bruises (1.00)
16-Ahmedabad-3505,16,Ahmedabad,3505,Banganapalli / Safeda Mango,2,123,"Raw (1.00), External Damage/Bruises (1.00)"
16-Kolkata-3507,16,Kolkata,3507,Raw Mango,7,879,"Customer perception / Wrong claim (3.00), Overripe (3.00), External Rotten/ Fungal (1.00)"
16-Noida-1284,16,Noida,1284,Indian Tomato,18,1647,"External Damage/Bruises (8.00), Customer perception / Wrong claim (4.00), External Rotten/ Fungal (2.00), Raw (2.00), Overripe (1.00), Underweight (packing issue) (1.00)"
16-Pune-3797,16,Pune,3797,Red & Yellow Bell Peppers,30,2180,"External Damage/Bruises (23.00), Customer perception / Wrong claim (6.00), Incorrect size (sourcing issue) (1.00)"
16-Gurgaon-6188,16,Gurgaon,6188,Potato (Batate),6,654,"External Damage/Bruises (3.00), Customer perception / Wrong claim (2.00), External Rotten/ Fungal (1.00)"
16-Bangalore-93670,16,Bangalore,93670,Jasmine Loose,14,593,Shrivelled / Dry (14.00)
16-Thiruvananthapuram-1026,16,Thiruvananthapuram,1026,Cabbage,1,504,External Damage/Bruises (1.00)
16-Indore-1131,16,Indore,1131,Kiran Watermelon,23,1193,"External Damage/Bruises (9.00), Raw (6.00), Internal Rotten (4.00), Customer perception / Wrong claim (3.00), Damage in transit (1.00)"
16-Kochi-11817,16,Kochi,11817,Longan,1,662,External Damage/Bruises (1.00)
16-Mumbai-11558,16,Mumbai,11558,Indian Blueberries,9,2662,"External Rotten/ Fungal (5.00), Customer perception / Wrong claim (2.00), Underweight (packing issue) (1.00), External Damage/Bruises (1.00)"
16-Bangalore-3943,16,Bangalore,3943,Sambar Onion,21,2925,"External Damage/Bruises (13.00), Customer perception / Wrong claim (4.00), External Rotten/ Fungal (3.00), Underweight (packing issue) (1.00)"
16-Delhi-8687,16,Delhi,8687,Pointed Gourd,8,682,"Overripe (4.00), External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00), Internal Rotten (1.00)"
16-Jaipur-99610,16,Jaipur,99610,Baby Cabbage,6,404,"External Damage/Bruises (4.00), Customer perception / Wrong claim (2.00)"
16-Kochi-3380,16,Kochi,3380,Peeled Pomegranate,1,528,Raw (1.00)
16-Vizag-3967,16,Vizag,3967,Purple Bharta Brinjal,2,412,External Damage/Bruises (2.00)
16-Gurgaon-1016,16,Gurgaon,1016,Bottle Gourd,4,1449,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
16-Mumbai-19380,16,Mumbai,19380,Ready To Eat Banganapalli / Safeda Mango,9,667,"External Damage/Bruises (7.00), Customer perception / Wrong claim (1.00), Taste / water content (1.00)"
16-Mumbai-19380,16,Mumbai,19380,Banganapalli / Safeda Mango,10,667,"External Damage/Bruises (5.00), Raw (2.00), Internal Rotten (2.00), Taste / water content (1.00)"
16-Guwahati-1095,16,Guwahati,1095,Button Mushroom,1,438,External Damage/Bruises (1.00)
16-Kochi-45306,16,Kochi,45306,Daily Pomegranate,8,933,"External Damage/Bruises (5.00), Raw (2.00), External Rotten/ Fungal (1.00)"
16-Pune-6187,16,Pune,6187,Onion (Kanda),2,1367,External Damage/Bruises (2.00)
16-Bangalore-11556,16,Bangalore,11556,Pluckk Pomegranate Arils,1,297,Customer perception / Wrong claim (1.00)
16-Gurgaon-4360,16,Gurgaon,4360,Crispy Green Apple,1,76,External Damage/Bruises (1.00)
16-Dehradun-1037,16,Dehradun,1037,Cauliflower,4,294,External Damage/Bruises (4.00)
16-Thiruvananthapuram-1116,16,Thiruvananthapuram,1116,Semi ripe Chikoo,9,136,"External Damage/Bruises (5.00), External Rotten/ Fungal (3.00), Customer perception / Wrong claim (1.00)"
16-Kolkata-1055,16,Kolkata,1055,Cucumber (Kakdi),11,3913,"External Damage/Bruises (4.00), Customer perception / Wrong claim (3.00), External Rotten/ Fungal (1.00), Internal Rotten (1.00), Shrivelled / Dry (1.00), Overripe (1.00)"
16-Kolkata-1055,16,Kolkata,1055,Cucumber (Kheera),9,3913,"Shrivelled / Dry (3.00), External Damage/Bruises (3.00), Overripe (2.00), Customer perception / Wrong claim (1.00)"
16-Nagpur-3967,16,Nagpur,3967,Purple Bharta Brinjal,1,145,External Damage/Bruises (1.00)
16-Central Goa-24381,16,Central Goa,24381,White Radish,2,204,"External Damage/Bruises (1.00), External Rotten/ Fungal (1.00)"
16-Hyderabad-3361,16,Hyderabad,3361,Raw Totapuri Mango,6,1621,"External Damage/Bruises (4.00), Customer perception / Wrong claim (1.00), Taste / water content (1.00)"
16-Thiruvananthapuram-3943,16,Thiruvananthapuram,3943,Sambar Onion,12,1859,External Damage/Bruises (12.00)
16-Delhi-4597,16,Delhi,4597,Coccinia,5,607,"External Damage/Bruises (4.00), Overripe (1.00)"
16-Central Goa-11565,16,Central Goa,11565,Baby Banana,18,1641,"External Damage/Bruises (11.00), Customer perception / Wrong claim (3.00), Raw (3.00), Underweight (packing issue) (1.00)"
16-Noida 1-6188,16,Noida 1,6188,Potato (Batate),2,500,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
16-Chennai-15352,16,Chennai,15352,Local Beans (Averekai),4,695,"Customer perception / Wrong claim (3.00), External Damage/Bruises (1.00)"
16-Bangalore-51935,16,Bangalore,51935,Baby Yelakki Banana,95,8082,"Raw (56.00), External Damage/Bruises (22.00), Customer perception / Wrong claim (17.00)"
16-Delhi-1095,16,Delhi,1095,Button Mushroom,48,4738,"External Damage/Bruises (34.00), Customer perception / Wrong claim (7.00), External Rotten/ Fungal (5.00), Underweight (packing issue) (2.00)"
16-Mumbai-2611,16,Mumbai,2611,Green Peas,14,1780,"External Damage/Bruises (9.00), Customer perception / Wrong claim (5.00)"
16-Jaipur-1013,16,Jaipur,1013,Beetroot,10,623,"External Damage/Bruises (5.00), Shrivelled / Dry (3.00), Customer perception / Wrong claim (2.00)"
16-Jaipur-1131,16,Jaipur,1131,Kiran Watermelon,42,1120,"External Damage/Bruises (18.00), Raw (12.00), Customer perception / Wrong claim (9.00), Overripe (1.00), Taste / water content (1.00), Internal Rotten (1.00)"
16-Pune-5733,16,Pune,5733,Premium Guava,32,2831,"External Damage/Bruises (22.00), Customer perception / Wrong claim (7.00), Internal Rotten (1.00), Raw (1.00), Taste / water content (1.00)"
16-Kochi-3941,16,Kochi,3941,Haricot Beans,8,1612,"External Damage/Bruises (5.00), Overripe (1.00), External Rotten/ Fungal (1.00), Customer perception / Wrong claim (1.00)"
16-Bangalore-17078,16,Bangalore,17078,Ready To Eat Kesar Mango (South),5,501,"External Damage/Bruises (2.00), Raw (1.00), Internal Rotten (1.00), Customer perception / Wrong claim (1.00)"
16-Bangalore-17078,16,Bangalore,17078,Kesar Mango (South),7,501,"External Damage/Bruises (4.00), Raw (2.00), Taste / water content (1.00)"
16-Noida-1101,16,Noida,1101,Papaya,5,99,"External Damage/Bruises (2.00), External Rotten/ Fungal (2.00), Customer perception / Wrong claim (1.00)"
16-Bhopal-3967,16,Bhopal,3967,Purple Bharta Brinjal,5,65,"External Damage/Bruises (4.00), Customer perception / Wrong claim (1.00)"
16-Noida-1083,16,Noida,1083,Green Kiwi,1,63,Taste / water content (1.00)
16-Chennai-6757,16,Chennai,6757,Ready To Eat Himayath / Imam Pasand Mango,8,218,"External Damage/Bruises (5.00), Raw (1.00), Underweight (packing issue) (1.00), Customer perception / Wrong claim (1.00)"
16-Chennai-6757,16,Chennai,6757,Himayath / Imam Pasand Mango,6,218,"External Damage/Bruises (4.00), External Rotten/ Fungal (2.00)"
16-Mumbai-4563,16,Mumbai,4563,Bitter Gourd,2,669,"External Damage/Bruises (1.00), Overripe (1.00)"
16-Bangalore-17011,16,Bangalore,17011,Red Delicious Apple,15,1840,"External Damage/Bruises (9.00), Customer perception / Wrong claim (3.00), Underweight (packing issue) (1.00), Internal Rotten (1.00), External Rotten/ Fungal (1.00)"
16-Indore-1128,16,Indore,1128,Sweet Potato,7,300,"External Damage/Bruises (4.00), Customer perception / Wrong claim (3.00)"
16-Hyderabad-1113,16,Hyderabad,1113,Ridge Gourd,33,3556,"External Damage/Bruises (21.00), Customer perception / Wrong claim (8.00), Internal Rotten (2.00), Raw (1.00), Overripe (1.00)"
16-Pune-9498,16,Pune,9498,White Shevanti Flowers,7,608,"External Damage/Bruises (5.00), Customer perception / Wrong claim (2.00)"
16-Delhi-357325,16,Delhi,357325,Small Tender Coconut,12,245,"External Damage/Bruises (11.00), Customer perception / Wrong claim (1.00)"
16-Gurgaon-6494,16,Gurgaon,6494,Black & Green Grapes Mix Pack (Seedless),2,49,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
16-Noida 1-17041,16,Noida 1,17041,Premium Alphonso Mango (Hapus),7,74,"External Damage/Bruises (4.00), Customer perception / Wrong claim (1.00), Internal Rotten (1.00), Taste / water content (1.00)"
16-Noida 1-17041,16,Noida 1,17041,Ready To Eat Premium Alphonso Mango (Hapus),1,74,Internal Rotten (1.00)
16-Jaipur-5733,16,Jaipur,5733,Premium Guava,4,207,External Damage/Bruises (4.00)
16-Vizag-5454,16,Vizag,5454,Raw Groundnut,2,63,External Damage/Bruises (2.00)
16-Rajahmundry-1066,16,Rajahmundry,1066,Drumstick,1,188,Customer perception / Wrong claim (1.00)
16-Noida 1-11229,16,Noida 1,11229,Crunchy Shimla Apple,3,168,"External Damage/Bruises (1.00), Internal Rotten (1.00), Shrivelled / Dry (1.00)"
16-Indore-17054,16,Indore,17054,Banganapalli / Safeda Mango,1,18,External Damage/Bruises (1.00)
16-Mumbai-3505,16,Mumbai,3505,Banganapalli / Safeda Mango,25,1388,"External Damage/Bruises (11.00), Raw (7.00), Customer perception / Wrong claim (3.00), External Rotten/ Fungal (2.00), Taste / water content (2.00)"
16-Mumbai-4360,16,Mumbai,4360,Crispy Green Apple,4,507,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00), Internal Rotten (1.00)"
16-Pune-1103,16,Pune,1103,Pineapple,5,240,"Raw (3.00), External Damage/Bruises (2.00)"
16-Central Goa-1013,16,Central Goa,1013,Beetroot,1,962,Customer perception / Wrong claim (1.00)
16-Chennai-17050,16,Chennai,17050,Mango South Alphonso (Karnataka Badami),10,366,"Raw (3.00), Customer perception / Wrong claim (3.00), External Damage/Bruises (2.00), Underweight (packing issue) (2.00)"
16-Mumbai-5454,16,Mumbai,5454,Raw Groundnut,1,134,External Damage/Bruises (1.00)
16-Noida 1-4564,16,Noida 1,4564,Small Brinjal,1,384,Customer perception / Wrong claim (1.00)
16-Delhi-4360,16,Delhi,4360,Crispy Green Apple,1,93,Internal Rotten (1.00)
16-Bangalore-11557,16,Bangalore,11557,Pluckk Pineapple Cuts,3,553,"Customer perception / Wrong claim (2.00), Internal Rotten (1.00)"
16-Bangalore-30409,16,Bangalore,30409,Small Raw Jackfruit,7,573,"External Damage/Bruises (5.00), Internal Rotten (1.00), Customer perception / Wrong claim (1.00)"
16-Kolkata-15221,16,Kolkata,15221,Black Grapes Sharad (Seedless),17,464,"Customer perception / Wrong claim (8.00), External Rotten/ Fungal (6.00), External Damage/Bruises (2.00), Taste / water content (1.00)"
16-Gurgaon-10471,16,Gurgaon,10471,Tulsi Leaves,2,159,Shrivelled / Dry (2.00)
16-Bhubaneswar-1066,16,Bhubaneswar,1066,Drumstick,2,537,"External Damage/Bruises (1.00), Shrivelled / Dry (1.00)"
16-Pune-4599,16,Pune,4599,Lady's Finger,17,8387,"External Damage/Bruises (9.00), Customer perception / Wrong claim (6.00), Underweight (packing issue) (2.00)"
16-Mumbai-997,16,Mumbai,997,Royal Gala Apple,14,2883,"External Damage/Bruises (8.00), Customer perception / Wrong claim (5.00), Taste / water content (1.00)"
16-Kochi-22716,16,Kochi,22716,Nendran Banana,23,3837,"Raw (14.00), External Damage/Bruises (6.00), Customer perception / Wrong claim (3.00)"
16-Mangaluru-1079,16,Mangaluru,1079,Imported Red Globe Grapes,1,20,Taste / water content (1.00)
16-Manipal-1027,16,Manipal,1027,Green Capsicum,1,221,External Damage/Bruises (1.00)
16-Palakkad-9418,16,Palakkad,9418,Indian Snacky Apple,1,1,Customer perception / Wrong claim (1.00)
16-Tirunelveli-1294,16,Tirunelveli,1294,Gooseberry,1,179,External Damage/Bruises (1.00)
16-Karimnagar-2116,16,Karimnagar,2116,Onion,2,307,External Damage/Bruises (2.00)
16-Lucknow-1036,16,Lucknow,1036,Carrot,1,150,External Damage/Bruises (1.00)
16-Mumbai-70697,16,Mumbai,70697,Baby Ash Gourd,1,143,External Damage/Bruises (1.00)
16-Pune-6492,16,Pune,6492,"Red, Black And Green Grapes Mix (Seedless)",5,229,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00), Underweight (packing issue) (1.00)"
16-Mumbai-30409,16,Mumbai,30409,Small Raw Jackfruit,7,144,"External Damage/Bruises (6.00), Shrivelled / Dry (1.00)"
16-Faridabad-8689,16,Faridabad,8689,Hybrid Tomato,7,384,"External Damage/Bruises (5.00), Customer perception / Wrong claim (1.00), Raw (1.00)"
16-Mumbai-9497,16,Mumbai,9497,Yellow Shevanti Flowers,3,804,Shrivelled / Dry (3.00)
16-Bangalore-175981,16,Bangalore,175981,Minimeal Onion,2,1277,External Rotten/ Fungal (2.00)
16-Kochi-11552,16,Kochi,11552,Koorka (Chinese Potato),1,171,Customer perception / Wrong claim (1.00)
16-Chandigarh-7470,16,Chandigarh,7470,Betel Leaf (Fresh),1,49,Customer perception / Wrong claim (1.00)
16-Mangaluru-38914,16,Mangaluru,38914,Baby Bottle Gourd,1,21,External Damage/Bruises (1.00)
16-Mangaluru-17052,16,Mangaluru,17052,Mango Lalbagh Sindhura,2,19,"Internal Rotten (1.00), Incorrect size (sourcing issue) (1.00)"
16-Mangaluru-7821,16,Mangaluru,7821,English Cucumber,1,101,Customer perception / Wrong claim (1.00)
16-Shivamogga-1016,16,Shivamogga,1016,Bottle Gourd,1,45,External Damage/Bruises (1.00)
16-Mangaluru-11560,16,Mangaluru,11560,Green Grapes Sonaka (Seedless),3,91,"External Rotten/ Fungal (2.00), Taste / water content (1.00)"
16-Delhi-4361,16,Delhi,4361,Sun Melon,6,139,"Taste / water content (4.00), Internal Rotten (1.00), Customer perception / Wrong claim (1.00)"
16-Noida 1-11802,16,Noida 1,11802,Apple Kashmiri,7,177,"External Damage/Bruises (4.00), Internal Rotten (1.00), Customer perception / Wrong claim (1.00), External Rotten/ Fungal (1.00)"
16-Tirupati-17041,16,Tirupati,17041,Premium Alphonso Mango (Hapus),1,3,External Damage/Bruises (1.00)
16-Tirupati-1025,16,Tirupati,1025,Broccoli,1,108,Customer perception / Wrong claim (1.00)
16-Thoothukudi-2116,16,Thoothukudi,2116,Onion,1,1066,Customer perception / Wrong claim (1.00)
16-Silchar-4599,16,Silchar,4599,Lady's Finger,1,109,External Damage/Bruises (1.00)
16-Mangaluru-5733,16,Mangaluru,5733,Premium Guava,4,137,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00), External Rotten/ Fungal (1.00)"
16-Aurangabad-1284,16,Aurangabad,1284,Indian Tomato,1,287,Internal Rotten (1.00)
16-Bangalore-1108,16,Bangalore,1108,Potato,137,28699,"External Damage/Bruises (76.00), Customer perception / Wrong claim (27.00), External Rotten/ Fungal (25.00), Internal Rotten (6.00), Underweight (packing issue) (2.00), Damage in transit (1.00)"
16-Mangaluru-1108,16,Mangaluru,1108,Potato,2,649,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
16-Bangalore-1095,16,Bangalore,1095,Button Mushroom,172,16469,"External Rotten/ Fungal (91.00), External Damage/Bruises (52.00), Customer perception / Wrong claim (14.00), Internal Rotten (13.00), Incorrect size (sourcing issue) (1.00), Underweight (packing issue) (1.00)"
16-Bhubaneswar-1036,16,Bhubaneswar,1036,Carrot,11,1747,"External Damage/Bruises (8.00), Customer perception / Wrong claim (3.00)"
16-Tirupati-5005,16,Tirupati,5005,Sweet Beauty Red Pear,1,6,External Damage/Bruises (1.00)
16-Bareilly-3796,16,Bareilly,3796,Lemon,1,107,External Damage/Bruises (1.00)
16-Amritsar-1284,16,Amritsar,1284,Indian Tomato,1,282,External Damage/Bruises (1.00)
16-Siliguri-1069,16,Siliguri,1069,Garlic Peeled,2,12,"Internal Rotten (1.00), External Rotten/ Fungal (1.00)"
16-Hyderabad-17050,16,Hyderabad,17050,Mango South Alphonso (Karnataka Badami),27,694,"Raw (15.00), External Damage/Bruises (9.00), Taste / water content (2.00), Customer perception / Wrong claim (1.00)"
16-Salem-7478,16,Salem,7478,Broad Beans,1,282,External Rotten/ Fungal (1.00)
16-Hyderabad-7821,16,Hyderabad,7821,English Cucumber,52,7638,"External Damage/Bruises (38.00), Customer perception / Wrong claim (12.00), Underweight (packing issue) (1.00), Shrivelled / Dry (1.00)"
16-Chennai-1069,16,Chennai,1069,Garlic Peeled,7,2280,External Damage/Bruises (7.00)
16-Surat-1108,16,Surat,1108,Potato,4,1472,External Damage/Bruises (4.00)
16-Delhi-1016,16,Delhi,1016,Bottle Gourd,18,2269,"External Damage/Bruises (9.00), Customer perception / Wrong claim (5.00), Internal Rotten (2.00), Underweight (packing issue) (1.00), External Rotten/ Fungal (1.00)"
16-Chennai-11817,16,Chennai,11817,Longan,47,2536,"External Damage/Bruises (27.00), External Rotten/ Fungal (9.00), Customer perception / Wrong claim (7.00), Taste / water content (3.00), Underweight (packing issue) (1.00)"
16-Chennai-1016,16,Chennai,1016,Bottle Gourd,12,1203,"External Damage/Bruises (9.00), Customer perception / Wrong claim (2.00), Underweight (packing issue) (1.00)"
16-Thiruvananthapuram-1128,16,Thiruvananthapuram,1128,Sweet Potato,10,1100,"External Damage/Bruises (7.00), Customer perception / Wrong claim (2.00), External Rotten/ Fungal (1.00)"
16-Indore-4070,16,Indore,4070,Pineapple Slices,2,391,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
16-Thanjavur-4599,16,Thanjavur,4599,Lady's Finger,1,139,External Damage/Bruises (1.00)
16-Kottayam-5930,16,Kottayam,5930,Ripe Jackfruit Bulb (Peeled),1,7,Internal Rotten (1.00)
16-Amritsar-17054,16,Amritsar,17054,Banganapalli / Safeda Mango,1,6,Customer perception / Wrong claim (1.00)
16-Sonipat-1026,16,Sonipat,1026,Cabbage,1,22,External Rotten/ Fungal (1.00)
16-Nagercoil-17048,16,Nagercoil,17048,Ready To Eat South Alphonso Mango (Karnataka Badami),1,20,External Damage/Bruises (1.00)
16-Kochi-1106,16,Kochi,1106,Pomegranate,1,103,External Damage/Bruises (1.00)
16-Chennai-3857,16,Chennai,3857,Raw Mango (Cut),1,151,Customer perception / Wrong claim (1.00)
16-Mysore-15353,16,Mysore,15353,Button Roses,3,337,"Customer perception / Wrong claim (2.00), Shrivelled / Dry (1.00)"
16-Bhubaneswar-8687,16,Bhubaneswar,8687,Pointed Gourd,10,759,"External Damage/Bruises (7.00), External Rotten/ Fungal (1.00), Overripe (1.00), Customer perception / Wrong claim (1.00)"
16-Chennai-1049,16,Chennai,1049,Colocasia (Arbi),7,2951,"External Damage/Bruises (4.00), Customer perception / Wrong claim (2.00), Shrivelled / Dry (1.00)"
16-Hyderabad-1056,16,Hyderabad,1056,Madras Cucumber,20,2614,"External Damage/Bruises (10.00), Customer perception / Wrong claim (10.00)"
16-Mumbai-7466,16,Mumbai,7466,Striped Muskmelon,34,2457,"External Damage/Bruises (20.00), Raw (5.00), Customer perception / Wrong claim (5.00), Taste / water content (2.00), Internal Rotten (1.00), Underweight (packing issue) (1.00)"
16-Delhi-3796,16,Delhi,3796,Lemon,46,8568,"External Damage/Bruises (21.00), External Rotten/ Fungal (11.00), Customer perception / Wrong claim (10.00), Raw (3.00), Underweight (packing issue) (1.00)"
16-Pune-8682,16,Pune,8682,Cucumber White,32,4787,"External Damage/Bruises (23.00), Shrivelled / Dry (5.00), Customer perception / Wrong claim (4.00)"
16-Bangalore-7821,16,Bangalore,7821,English Cucumber,78,12324,"External Damage/Bruises (49.00), Shrivelled / Dry (13.00), Customer perception / Wrong claim (12.00), Underweight (packing issue) (2.00), External Rotten/ Fungal (1.00), Internal Rotten (1.00)"
